url,recette,commentext,auteur,date,note
http://www.marmiton.org/recettes/recette-avis_crumble-mangue-et-fraise_36549.aspx,Crumble mangue et fraise,"Très bonne recette, par contre j'ai voulu faire caraméliser les fruits avant de mettre le crumble au four mais je n'aurai pas du, c'était un peu trop liquide. La recette est délicieuse, j'ai ajouté quelques goutes de negrita dans la pâte à crumble c'était extra !",celdong,13/04/20,5
http://www.marmiton.org/recettes/recette-avis_crumble-mangue-et-fraise_36549.aspx,Crumble mangue et fraise,Un régal et facile à faire ! Merci pour cette recette ! ,kittyka,15/03/20,5
http://www.marmiton.org/recettes/recette-avis_crumble-mangue-et-fraise_36549.aspx,Crumble mangue et fraise,Avec des fruits surgelés le mélange n'est pas très réussi.,nemlaie,23/10/20,3
http://www.marmiton.org/recettes/recette-avis_crumble-mangue-et-fraise_36549.aspx,Crumble mangue et fraise,"Délicieux, tout le monde a adoré ! Très bonne recette.",patricia_2005,10/05/20,5
http://www.marmiton.org/recettes/recette-avis_crumble-mangue-et-fraise_36549.aspx,Crumble mangue et fraise,Super ! Mon mari a bien aimé par contre je n'ai pas mis de mangue car il est allergique !,fineetjo,26/03/20,5
http://www.marmiton.org/recettes/recette-avis_crumble-mangue-et-fraise_36549.aspx,Crumble mangue et fraise,Très bon mais pas avec cette recette de crumble. ,heymilly,11/03/20,3
http://www.marmiton.org/recettes/recette-avis_crumble-mangue-et-fraise_36549.aspx,Crumble mangue et fraise,C'est juste à tomber par terre ! ,MarionNC,31/01/20,5
http://www.marmiton.org/recettes/recette-avis_crumble-mangue-et-fraise_36549.aspx,Crumble mangue et fraise,"Très juste, j'ai juste mariné les fruits dans du sirop d'érable et ajouté dans la préparation de la pâte de l'extrait de vanille. Un pur délice !!!",nanaozaki,17/11/20,5
http://www.marmiton.org/recettes/recette-avis_crumble-mangue-et-fraise_36549.aspx,Crumble mangue et fraise,"Magnifique, depuis que je l'ai fait c'est devenu un classique !",villebleue,06/09/20,5
http://www.marmiton.org/recettes/recette-avis_crumble-mangue-et-fraise_36549.aspx,Crumble mangue et fraise,"Je n'avais pas de mangues donc j'ai fais uniquement avec des fraises, c'est aussi bon. Le jus des fraises a caramélisé au four et le crumble bien doré, délicieux !",ab1980,26/08/20,5
http://www.marmiton.org/recettes/recette-avis_crumble-mangue-et-fraise_36549.aspx,Crumble mangue et fraise,Nous ne sommes pas fans de mangue alors c'est une très bonne idée de les utiliser de cette façon associée à la fraise c'est TOP avec un peu de coco râpée encore meilleur !! Merci ,MarieLaurence_52,05/06/20,5
http://www.marmiton.org/recettes/recette-avis_crumble-mangue-et-fraise_36549.aspx,Crumble mangue et fraise,"Bon dessert, j'avais suivis le conseil des avis en diminuant le beurre et c'est peut être à cause de ça qu'il n'y avait pas assez de crumble... Ma seule déception... à refaire avec plus de beurre pour que le désert soit plus généreux. Mis à part ça, le mélange fraises mangue est très agréable. Cela reste un très bon dessert. ",Bourla10,28/05/20,4
http://www.marmiton.org/recettes/recette-avis_crumble-mangue-et-fraise_36549.aspx,Crumble mangue et fraise,"Diminuer peut-être un peu le sucre. En le dégustant, je me suis dis qu'arroser les fruits d'un jus de citron vert pourrait relever davantage encore le goût.. à tester !",Sodabread,05/10/20,5
http://www.marmiton.org/recettes/recette-avis_crumble-mangue-et-fraise_36549.aspx,Crumble mangue et fraise,Excellent le parfum de la mangue avec la fraise est un vrai délice. Un peu trop de pâte à crumble à mon goût cependant. Je pense refaire cette recette également avec des fruits rouges un peu plus acide pour marier à la douceur de la mangue.,Dominique_116,19/04/20,5
http://www.marmiton.org/recettes/recette-avis_crumble-mangue-et-fraise_36549.aspx,Crumble mangue et fraise,J'ai remplacé les fraises par des framboises et ce crumble était très bon. L'acidité des framboises et la douceur de la mangue sont un très bon mélange.,Lau15,09/04/20,5
http://www.marmiton.org/recettes/recette-avis_crumble-mangue-et-fraise_36549.aspx,Crumble mangue et fraise,Recette simple et sans plus.,Nuryko,27/07/20,3
http://www.marmiton.org/recettes/recette-avis_mousse-legere-d-ananas_201423.aspx,Mousse légère d'ananas,"J'ai dû rater une étape, le résultat n'était pas du tout à la hauteur des précédents commentaires... Je n'ai pas trop compris avec quel sucre il fallait battre les blancs en neige, ma préparation n'a pas vraiment épaissi, et au final il faut laisser les mousses au congélateur ? ça ressemble plus à des sorbets...",EstelleLataillade,21/03/20,2
http://www.marmiton.org/recettes/recette-avis_moelleux-au-chocolat-avec-glacage-de-vaness_71859.aspx,Moelleux au chocolat avec glaçage de Vaness,Je n'ai pas réussi à obtenir le côté moelleux... Mon gâteau était compact! J'ai bien respecté toute la recette pourtant.,Aliocham,19/05/20,3
http://www.marmiton.org/recettes/recette-avis_moelleux-au-chocolat-avec-glacage-de-vaness_71859.aspx,Moelleux au chocolat avec glaçage de Vaness,Moelleux et aérien !,Calm29,13/05/20,5
http://www.marmiton.org/recettes/recette-avis_moelleux-au-chocolat-avec-glacage-de-vaness_71859.aspx,Moelleux au chocolat avec glaçage de Vaness,"Très bon
Mon fils déteste le chocolat et pourtant il a adoré ce gâteau ",Flodef,03/03/20,5
http://www.marmiton.org/recettes/recette-avis_moelleux-au-chocolat-avec-glacage-de-vaness_71859.aspx,Moelleux au chocolat avec glaçage de Vaness,Excellent ,BettyAndy,03/03/20,5
http://www.marmiton.org/recettes/recette-avis_moelleux-au-chocolat-avec-glacage-de-vaness_71859.aspx,Moelleux au chocolat avec glaçage de Vaness,Mes filles viennent de réaliser cette recette pour la première fois et elles l'ont trouvé très facile à faire. C'est un vrai régal.,lealys44,30/07/20,5
http://www.marmiton.org/recettes/recette-avis_moelleux-au-chocolat-avec-glacage-de-vaness_71859.aspx,Moelleux au chocolat avec glaçage de Vaness,"Très bonne recette ajouté à mes favoris ! Facile à faire, j'ai fait le gâteau le soir pour le laisser refroidir et le glaçage le lendemain matin.Gâteau très moelleux un régal ! Conservé au réfrigérateur pendant 2/3 jours et toujours aussi bon !",Gnyfer85600,07/06/20,5
http://www.marmiton.org/recettes/recette-avis_moelleux-au-chocolat-avec-glacage-de-vaness_71859.aspx,Moelleux au chocolat avec glaçage de Vaness,Très facile à faire et très bon!,coxynnelle,03/06/20,5
http://www.marmiton.org/recettes/recette-avis_moelleux-au-chocolat-avec-glacage-de-vaness_71859.aspx,Moelleux au chocolat avec glaçage de Vaness,"Délicieux..vu que j'avais plein de tablettes de chocolat différentes entamées j'ai fait un mélange : lait, noir et amande...le résultat est parfait. La texture du gateau est vraiment très agréable.Par contre je dirais peut être 25 à 27 minutes de cuisson, car légèrement surcuit sur les bords. Merci beaucoup !!",togbinounette,07/05/20,5
http://www.marmiton.org/recettes/recette-avis_moelleux-au-chocolat-avec-glacage-de-vaness_71859.aspx,Moelleux au chocolat avec glaçage de Vaness,Un délice !,enami777,15/04/20,5
http://www.marmiton.org/recettes/recette-avis_moelleux-au-chocolat-avec-glacage-de-vaness_71859.aspx,Moelleux au chocolat avec glaçage de Vaness,Léger et délicieux !,Chipou68,14/04/20,5
http://www.marmiton.org/recettes/recette-avis_moelleux-au-chocolat-avec-glacage-de-vaness_71859.aspx,Moelleux au chocolat avec glaçage de Vaness,"J'ai eu l'occasion de réaliser cette recette à plusieurs reprises et c'est vraiment une tuerie. elle a toujours faite l'unanimité, le gâteau est ultra moelleux on dirait limite de la crème. bref recette au top",Soifiat,04/03/20,5
http://www.marmiton.org/recettes/recette-avis_tarte-a-la-rhubarbe-allemande_37404.aspx,Tarte à la rhubarbe allemande,Du flan à l'eau ? Bizarre mais j'ai néanmoins voulu tester la recette à la lettre. Résultat : c'est la meilleure tarte à la rhubarbe que j'ai mangé cet été...,Laurence_31,15/08/20,5
http://www.marmiton.org/recettes/recette-avis_tarte-a-la-rhubarbe-allemande_37404.aspx,Tarte à la rhubarbe allemande,"Très déçue. Pas de taille de moule indiquée dans la recette, j'avais une tarte très plate, et peu appétissante. Un petit gout chimique avec ce sachet de pudding à la vanille. C'est bien la première fois que mes invités laissent la moitié du dessert dans leur assiette. J'ai regretté de ne pas avoir fait ma tarte habituelle alsacienne.",sissi67,10/04/20,2
http://www.marmiton.org/recettes/recette-avis_tarte-a-la-rhubarbe-allemande_37404.aspx,Tarte à la rhubarbe allemande,"Très bonne tarte facile à faire, un délice.",peggy54,07/05/20,5
http://www.marmiton.org/recettes/recette-avis_biscuits-aux-cereales-petit-dejeuner_173026.aspx,Biscuits aux céréales Petit Déjeuner,"Recette parfaite pour les grands et les petits! Le niveau de sucre est doux au palais, les prochaines fois je vais creer des alternatives à la cannelle, au fruits rouges, au pavot...
Ils sont sortis moelleux du four apres 15 minutes a 200°C, mais si je les veux croquants je devrais mettre le plateau plus haut dans le four sinon le bas dore beaucoup plus vite que le haut.",Radium,19/04/20,5
http://www.marmiton.org/recettes/recette-avis_biscuits-aux-cereales-petit-dejeuner_173026.aspx,Biscuits aux céréales Petit Déjeuner,Bon goût mais j'ai dû me louper sur la cuisson car ils sont trop mous et pas du tout croquants... ,tiboleloup,13/03/20,4
http://www.marmiton.org/recettes/recette-avis_biscuits-aux-cereales-petit-dejeuner_173026.aspx,Biscuits aux céréales Petit Déjeuner,J'aime bien le goût mais j'ai dû louper un truc car ils sont plutôt mous et pas du tout croquants... Peut être trop épais ou pas assez cuits.,tiboleloup,13/03/20,4
http://www.marmiton.org/recettes/recette-avis_biscuits-aux-cereales-petit-dejeuner_173026.aspx,Biscuits aux céréales Petit Déjeuner,Super bon. Rassasiant pour toute la matinée !,Fofie88,09/03/20,5
http://www.marmiton.org/recettes/recette-avis_biscuits-aux-cereales-petit-dejeuner_173026.aspx,Biscuits aux céréales Petit Déjeuner,A refaire!!,Annelise7,26/04/20,5
http://www.marmiton.org/recettes/recette-avis_biscuits-aux-cereales-petit-dejeuner_173026.aspx,Biscuits aux céréales Petit Déjeuner,"Je cherchais une recette pour remplacer ceux du commerce. Je la varie chaque semaine. Je varie la farine complète par de l'épeautre ou une farine moins complète selon ce que j'ai, le sucre par de la cassonade ou sucre d'érable. Idem le miel. Tout cela change un peu le goût à chaque fois. Pour mes deux gourmands particuliers, je mets des pépites de chocolat. Prochainement, je testerai en version ""complète"" avec de l'orge, avoine et un peu plus.",wikinini,22/04/20,5
http://www.marmiton.org/recettes/recette-avis_biscuits-aux-cereales-petit-dejeuner_173026.aspx,Biscuits aux céréales Petit Déjeuner,"Super simple à réaliser, en plus la pâte est facile à travailler. C'est la 2ème fois que j'en fait, la première avec des raisins secs et la seconde j'ai séparé la pâte en 2 : d'un côté raisins secs et de l'autre éclats de noix. Pas mauvais du tout ! Par contre comme je fais des petites boules j'arrive à 50 biscuits !!",lavip,06/05/20,5
http://www.marmiton.org/recettes/recette-avis_biscuits-aux-cereales-petit-dejeuner_173026.aspx,Biscuits aux céréales Petit Déjeuner,"Excellent ! J'ai respecté les doses de la recette, mais avec de la cassonade. J'ai obtenu 30 biscuits et côté cuisson, il a fallu 15mn. Ils étaient un peu moelleux à l'intérieur et croquants en surface, extra !! Merci pour cette super recette, en plus ça sent terriblement bon ;) !",latiti77,17/12/20,5
http://www.marmiton.org/recettes/recette-avis_biscuits-aux-cereales-petit-dejeuner_173026.aspx,Biscuits aux céréales Petit Déjeuner,"Très bon, je le fais aussi avec de la farine semi complète et garde les quantités. Un peu sec quand même, mais passé au grille pain c'est pas mal aussi ! J'en fais toutes les semaines ! Merci !",christellealexzoejules,02/06/20,5
http://www.marmiton.org/recettes/recette-avis_biscuits-aux-cereales-petit-dejeuner_173026.aspx,Biscuits aux céréales Petit Déjeuner,"C'est tellement meilleur que ces biscuits qu'on trouve dans le commerce, bourrés d'huile de palme, d'arômes et de conservateurs ! Et puis les variantes sont déclinables à l'infini en fonction des goûts !",rockandlove,16/02/20,5
http://www.marmiton.org/recettes/recette-avis_biscuits-aux-cereales-petit-dejeuner_173026.aspx,Biscuits aux céréales Petit Déjeuner,"Merci pour cette recette, qui donne envie de se lever le matin pour petit-déjeuner !",audreygulu,14/02/20,5
http://www.marmiton.org/recettes/recette-avis_biscuits-aux-cereales-petit-dejeuner_173026.aspx,Biscuits aux céréales Petit Déjeuner,"Bon, mais effectivement ça manque de sucre, surtout pour enfants. Pourtant j'avais déjà mis 20 gr de plus.",Valerie_5268,19/03/20,4
http://www.marmiton.org/recettes/recette-avis_biscuits-aux-cereales-petit-dejeuner_173026.aspx,Biscuits aux céréales Petit Déjeuner,"J'ai découvert cette recette par hasard et je me suis dit pourquoi pas ! Je les ai fait hier et on a pu les manger au petit-dej ! Pour ma part, j'ai ajouté un peu de poudre d'amandes et j'ai pris de la farine semi-complète au lieu de la complète. C'est très bon ! Par contre, la prochaine fois, je mettrai un peu plus de sucre car il en manque un peu quand même ! A refaire selon tout le monde à la maison !",Christelle8818,04/06/20,5
http://www.marmiton.org/recettes/recette-avis_tarte-vite-faite-pour-copains-qui-arrivent_55581.aspx,Tarte vite faite pour copains qui arrivent,"Moyen... ni goût de chocolat, ni goût de noix de coco... je ne referai pas.",Patchoulyon,27/07/20,2
http://www.marmiton.org/recettes/recette-avis_tarte-vite-faite-pour-copains-qui-arrivent_55581.aspx,Tarte vite faite pour copains qui arrivent,"Recette avec des ingrédients du placard. Facile, rapide et succulente. J'ai aussi testé une version avec de la poudre de noix de coco en plus : très bonne. Attention : il faut un chocolat faiblement corsé ou ajouter du sucre.",Hoolala,21/07/20,5
http://www.marmiton.org/recettes/recette-avis_tarte-vite-faite-pour-copains-qui-arrivent_55581.aspx,Tarte vite faite pour copains qui arrivent,Bon mais un peu ecoeurant. J'ai rajouté des amandes dessus.,titiafb,02/11/20,4
http://www.marmiton.org/recettes/recette-avis_tarte-vite-faite-pour-copains-qui-arrivent_55581.aspx,Tarte vite faite pour copains qui arrivent,"Pas mal, mais les proportions données donnent finalement peu de garniture... J'ai donc ajouté un banane comme indiqué dans un autre commentaire (au fond de la pâte feuilletée cuite à blanc) + de la noix de coco en poudre et une briquette de 20 cL de crème semi-épaisse... Là, la tarte était suffisamment garnie, mais sans rien de trop ! Sinon, l'idée est très bonne et la tarte est très rapide à faire, crémeuse sans être écoeurante, rien à dire.",MiChoKo,01/11/20,3
http://www.marmiton.org/recettes/recette-avis_tarte-vite-faite-pour-copains-qui-arrivent_55581.aspx,Tarte vite faite pour copains qui arrivent,"Super bon !!! J'ai ajouté en plus 1 banane coupée en tranches au fond de la tarte, et tout le monde a trouvé ça excellent, même ma fille de 3 ans qui est allergique au lait de vache. Une bonne alternative au lait ou à la crème ou au beurre !!! Génial",nonole29,10/09/20,5
http://www.marmiton.org/recettes/recette-avis_tarte-vite-faite-pour-copains-qui-arrivent_55581.aspx,Tarte vite faite pour copains qui arrivent,Voila une super idée pour un dessert rapide et moelleux !,bambinounette,04/05/20,5
http://www.marmiton.org/recettes/recette-avis_tarte-vite-faite-pour-copains-qui-arrivent_55581.aspx,Tarte vite faite pour copains qui arrivent,"Vite et bon. Pour fondre la plaque de chocolat, j'ai suivi les indications qu'il y avait sur le paquet :1 plaque + 4 cuillères à soupe de liquide + 1 min 30 au micro onde 500w. Après, j'ai rajouté 20cl de lait de coco. A refaire, trop bon.",minouche45,02/05/20,5
http://www.marmiton.org/recettes/recette-avis_tarte-vite-faite-pour-copains-qui-arrivent_55581.aspx,Tarte vite faite pour copains qui arrivent,Tout le monde a bien apprécié.,orka2803,04/06/20,5
http://www.marmiton.org/recettes/recette-avis_tarte-vite-faite-pour-copains-qui-arrivent_55581.aspx,Tarte vite faite pour copains qui arrivent,"En effet, c'est très rapide à faire. Un seul problème : les quantités. ""Une brique de lait de coco"" ce n'est pas très précis. J'ai mis 200 g de chocolat et 30 cl de lait de coco. Résultat : on ne sent absolument pas le lait de coco. Il est totalement recouvert par le chocolat. Bref, c'est très bon mais à réessayer avec d'autres proportions !",camillemartinfr,15/05/20,4
